,starting_molecule,SMILES,Molecular Weight,Cosine Similarity,KDE Log-Likelihood,Combined Score
24,C1=Cc2ccccc2C1,C1=CCCC1,68.062600256,0.71614146,-5.648499796543922,-6.046358803664054
25,C1=Cc2ccccc2C1,C1=CCCC=C1,80.062600256,0.7760127,-5.667443111716297,-6.046042189179447
26,C1=Cc2ccccc2C1,C1=CCCC=1,66.046950192,0.7592339,-5.646510371599426,-6.030428209934463
27,C1=Cc2ccccc2C1,C1=CCC=C1,66.046950192,0.7751282,-5.646510371599426,-6.025388279590835
28,C1=Cc2ccccc2C1,C1=C=C2CC=CC=12,88.031300128,0.7603572,-5.487041496868121,-5.870601349706638
29,C1=Cc2ccccc2C1,CC=CC=C1C#C1,90.046950192,0.6623851,-5.423526462351926,-5.839351024663099
30,C1=Cc2ccccc2C1,c1ccc2c(c1)C2,90.046950192,0.7126221,-5.423526462351926,-5.822541918789991
31,C1=Cc2ccccc2C1,C1=CC2=C3CC23C1,90.046950192,0.73678005,-5.423526462351926,-5.814657774006971
32,C1=Cc2ccccc2C1,CC12C=C=CC1=CC=CC2,130.07825032,0.68096054,-5.400431487903544,-5.809975270376155
33,C1=Cc2ccccc2C1,CC=CC=C1C=CCC1,120.093900384,0.63758963,-5.376794192873557,-5.801123563133796
34,C1=Cc2ccccc2C1,C=C=C=CC=CC,92.062600256,0.599963,-5.361543667295136,-5.799044740178742
35,C1=Cc2ccccc2C1,C1=CC2CC=CC=12,90.046950192,0.7968279,-5.423526462351926,-5.795611646210798
36,C1=Cc2ccccc2C1,C1=CCC2=CCC=12,90.046950192,0.79768294,-5.423526462351926,-5.795346047913679
37,C1=Cc2ccccc2C1,C1=CCC2=CC2=C1,90.046950192,0.80789006,-5.423526462351926,-5.79218771699632
38,C1=Cc2ccccc2C1,C1=CC2=CC=C2C1,90.046950192,0.80880654,-5.423526462351926,-5.7919051611777626
39,C1=Cc2ccccc2C1,CC=CC=C1C=CC=C1C,132.093900384,0.6769169,-5.380976407192087,-5.791880933902597
40,C1=Cc2ccccc2C1,C1=CC2=CCC2=C1,90.046950192,0.81768405,-5.423526462351926,-5.789178040063032
41,C1=Cc2ccccc2C1,CC=CCC1=CCC=C1,120.093900384,0.67604697,-5.376794192873557,-5.787991914831718
42,C1=Cc2ccccc2C1,C=CC=CC=C1C=CCC1,132.093900384,0.69894624,-5.380976407192087,-5.784512279889917
43,C1=Cc2ccccc2C1,Cc1cccc2c1CC=C2,130.07825032,0.7616801,-5.400431487903544,-5.783570084915111
44,C1=Cc2ccccc2C1,CC12C=CC=C1CC=CC2,132.093900384,0.7102432,-5.380976407192087,-5.780775307081079
45,C1=Cc2ccccc2C1,C=C=C1C=CCC1,92.062600256,0.6565503,-5.361543667295136,-5.7793571173931735
46,C1=Cc2ccccc2C1,C1=CC=CC=C2C=CC=1C2,128.062600256,0.8284824,-5.412334056559324,-5.77469086832118
47,C1=Cc2ccccc2C1,C=C1CC=CC1=CC=CC,132.093900384,0.72916615,-5.380976407192087,-5.774578808210229
48,C1=Cc2ccccc2C1,C1=CC=C2C=CC(=CC=1)C2,128.062600256,0.837755,-5.412334056559324,-5.771881462994337
49,C1=Cc2ccccc2C1,c1ccc2c(c1)CCC2,118.07825032,0.6524019,-5.3520468251770055,-5.771279074436954
50,C1=Cc2ccccc2C1,C1=CCC=C2C=CC(=C1)C2,130.07825032,0.8020121,-5.400431487903544,-5.770908806667277
51,C1=Cc2ccccc2C1,CC12CC=CC=C1C=CC2,132.093900384,0.74151367,-5.380976407192087,-5.770577906034326
52,C1=Cc2ccccc2C1,CC12C=CCC1=CC=CC2,132.093900384,0.75063294,-5.380976407192087,-5.767644374034738
53,C1=Cc2ccccc2C1,CC1C=CC=CCC=C1,120.093900384,0.7376845,-5.376794192873557,-5.767632845722755
54,C1=Cc2ccccc2C1,CCC=CC=C1C=CCC1,134.109550448,0.6773106,-5.356330720005952,-5.767102596579514
55,C1=Cc2ccccc2C1,C1=CC=C2C=CC(C=C1)C2,130.07825032,0.82703024,-5.400431487903544,-5.763230029687831
56,C1=Cc2ccccc2C1,CC1=C=CC=CC1,92.062600256,0.7163888,-5.361543667295136,-5.759321463086762
57,C1=Cc2ccccc2C1,C1=CC(=C2C=CC2)CC1,118.07825032,0.6923002,-5.3520468251770055,-5.757794417626194
58,C1=Cc2ccccc2C1,CC12C=CCC1=C2,92.062600256,0.7249284,-5.361543667295136,-5.7565268993164675
59,C1=Cc2ccccc2C1,C=C=CC=C1C=CCC1,118.07825032,0.7017542,-5.3520468251770055,-5.754651107079319
60,C1=Cc2ccccc2C1,C1=CC=CCC=C1,92.062600256,0.780808,-5.361543667295136,-5.738633823373474
61,C1=Cc2ccccc2C1,C1=CCC2CC2=C1,92.062600256,0.78485805,-5.361543667295136,-5.737363231160797
62,C1=Cc2ccccc2C1,C1=CCC=CCCC=C1,120.093900384,0.8368715,-5.376794192873557,-5.736608508907874
63,C1=Cc2ccccc2C1,C1=CC2=CCC2C1,92.062600256,0.79077435,-5.361543667295136,-5.73551360962645
64,C1=Cc2ccccc2C1,C1=CC2CC=C2C1,92.062600256,0.8029752,-5.361543667295136,-5.731722933032669
65,C1=Cc2ccccc2C1,C1=CC(=CC2=CC2)CC1,118.07825032,0.7836641,-5.3520468251770055,-5.728240646607212
66,C1=Cc2ccccc2C1,C1=CCC2=C(C1)C2,92.062600256,0.8231075,-5.361543667295136,-5.725537341811814
67,C1=Cc2ccccc2C1,C1=CC2=C(C1)CC2,92.062600256,0.8361909,-5.361543667295136,-5.721563708760895
68,C1=Cc2ccccc2C1,C1=CC=CCC=CC=C1,118.07825032,0.80763376,-5.3520468251770055,-5.720787026173404
69,C1=Cc2ccccc2C1,C1=CC=C2C=CC(=C1)C2,116.062600256,0.72146297,-5.324199986276941,-5.720315348921137
70,C1=Cc2ccccc2C1,C1=CCC2=CC2CC=C1,118.07825032,0.8108057,-5.3520468251770055,-5.719809897429279
71,C1=Cc2ccccc2C1,CC1C=CC=CC1,94.07825032,0.67395234,-5.305336075027771,-5.717240469654389
72,C1=Cc2ccccc2C1,C1=CCC2CC=CC2=C1,118.07825032,0.82764745,-5.3520468251770055,-5.714657522923282
73,C1=Cc2ccccc2C1,CC=C1C=CCC1,94.07825032,0.69533086,-5.305336075027771,-5.710073815782852
74,C1=Cc2ccccc2C1,C1=CCC2C=CCC2=C1,118.07825032,0.8450988,-5.3520468251770055,-5.709381975418857
75,C1=Cc2ccccc2C1,C1=CC2=CCCC=C2C1,118.07825032,0.8454331,-5.3520468251770055,-5.709281571394733
76,C1=Cc2ccccc2C1,C1=CCC2=C(C=CC2)C1,118.07825032,0.84567463,-5.3520468251770055,-5.709208972937397
77,C1=Cc2ccccc2C1,C1=CCC2=CCCC2=C1,118.07825032,0.85315347,-5.3520468251770055,-5.706968732363514
78,C1=Cc2ccccc2C1,C1=CC=C2C=CC2C=C1,116.062600256,0.7827209,-5.324199986276941,-5.70068965536149
79,C1=Cc2ccccc2C1,C1=C=CCC=CC=CC=1,116.062600256,0.7927182,-5.324199986276941,-5.697563957987146
80,C1=Cc2ccccc2C1,C1=CC=C2C=C2CC=C1,116.062600256,0.80586034,-5.324199986276941,-5.693487477121668
81,C1=Cc2ccccc2C1,C1=CCCC=CC1,94.07825032,0.77328944,-5.305336075027771,-5.684794293840714
82,C1=Cc2ccccc2C1,C1=CCC2=CC=CC2=C1,116.062600256,0.8372183,-5.324199986276941,-5.683909517345743
83,C1=Cc2ccccc2C1,CC=CC=CC=CC,108.093900384,0.51908755,-5.215928860453923,-5.682842202929814
84,C1=Cc2ccccc2C1,C1=C=C2CC=CC2=CC=1,114.046950192,0.76639277,-5.294884463965428,-5.676525494277012
85,C1=Cc2ccccc2C1,C1=CCCCC=C1,94.07825032,0.80419886,-5.305336075027771,-5.675136851270981
86,C1=Cc2ccccc2C1,C1=CCC2=CC=CCC=12,116.062600256,0.86924905,-5.324199986276941,-5.674339991627054
87,C1=Cc2ccccc2C1,C1=Cc2ccccc2C1,116.062600256,0.90441537,-5.324199986276941,-5.664079618273096
88,C1=Cc2ccccc2C1,C1=C=C2C=CCC2=CC=1,114.046950192,0.8105035,-5.294884463965428,-5.662740608870518
89,C1=Cc2ccccc2C1,C1=Cc2ccccc2C=1,114.046950192,0.85252035,-5.294884463965428,-5.649995496689808
90,C1=Cc2ccccc2C1,CC=CC=C1C=C1C,106.07825032,0.63701636,-5.198047626878768,-5.6225752123852075
91,C1=Cc2ccccc2C1,CC=CC=C1C2=C1C2,104.062600256,0.6140395,-5.18814884154661,-5.62068451969488
92,C1=Cc2ccccc2C1,CC=CC=C1C#CC1,104.062600256,0.65200526,-5.18814884154661,-5.6075168105827125
93,C1=Cc2ccccc2C1,C#CC=C1C=CCC1,104.062600256,0.6709938,-5.18814884154661,-5.601053074287012
94,C1=Cc2ccccc2C1,C=CC=C1C=CCC1,106.07825032,0.70242053,-5.198047626878768,-5.6004311331768335
95,C1=Cc2ccccc2C1,C1=CCC23CC2C3=C1,104.062600256,0.7082903,-5.18814884154661,-5.588591680215433
96,C1=Cc2ccccc2C1,CC1=CCC=CC=C1,106.07825032,0.74465525,-5.198047626878768,-5.586636472608596
97,C1=Cc2ccccc2C1,C=C1c2ccccc21,102.046950192,0.7276309,-5.188224038561215,-5.582326194723477
98,C1=Cc2ccccc2C1,CC1c2ccccc21,104.062600256,0.7286777,-5.18814884154661,-5.581910208152369
99,C1=Cc2ccccc2C1,CC1=C2CC=CC2=C1,104.062600256,0.73958004,-5.18814884154661,-5.578374609635905
100,C1=Cc2ccccc2C1,CC1=C2C=CCC2=C1,104.062600256,0.74814916,-5.18814884154661,-5.575613960908488
101,C1=Cc2ccccc2C1,c1ccc2c(c1)CC2,104.062600256,0.75174415,-5.18814884154661,-5.574460700439051
102,C1=Cc2ccccc2C1,C1=CC2=CC3CC23C1,104.062600256,0.76930904,-5.18814884154661,-5.568865701840952
103,C1=Cc2ccccc2C1,C1=CCC=CCC=C1,106.07825032,0.8121935,-5.198047626878768,-5.5653838106651605
104,C1=Cc2ccccc2C1,C1=CC2=C(C1)CC=C2,104.062600256,0.7867026,-5.18814884154661,-5.56339098541601
105,C1=Cc2ccccc2C1,C1=CCC2=CC2C=C1,104.062600256,0.7943829,-5.18814884154661,-5.560994312451914
106,C1=Cc2ccccc2C1,C1#CC2CC=CC2=C1,102.046950192,0.7962389,-5.188224038561215,-5.560492298086514
107,C1=Cc2ccccc2C1,C1=CC=CC=CCC=1,104.062600256,0.8026665,-5.18814884154661,-5.5584235641227515
108,C1=Cc2ccccc2C1,C1=CC2C=CC2C=C1,104.062600256,0.8120864,-5.18814884154661,-5.555517986701563
109,C1=Cc2ccccc2C1,C1=CC2C=CCC2=C1,104.062600256,0.82238424,-5.18814884154661,-5.552363291667536
110,C1=Cc2ccccc2C1,C1=CC2=CCC=C2C1,104.062600256,0.82363915,-5.18814884154661,-5.551980331824854
111,C1=Cc2ccccc2C1,C1=CCC2=CCC2=C1,104.062600256,0.82754445,-5.18814884154661,-5.550790891336039
112,C1=Cc2ccccc2C1,C1=CC2CC=CC2=C1,104.062600256,0.8415716,-5.18814884154661,-5.546545043872431
113,C1=Cc2ccccc2C1,C1=CC=C2C=CCC=12,102.046950192,0.8420327,-5.188224038561215,-5.546481391867031
114,C1=Cc2ccccc2C1,C1=CC=C2CC=CC=12,102.046950192,0.8471712,-5.188224038561215,-5.544936975916256
115,C1=Cc2ccccc2C1,C1=CC2=CC=CCC=12,102.046950192,0.84812206,-5.188224038561215,-5.544651827295651
116,C1=Cc2ccccc2C1,C1=Cc2ccccc21,102.046950192,0.871456,-5.188224038561215,-5.5377126545509
