,starting_molecule,SMILES,Molecular Weight,Cosine Similarity,KDE Log-Likelihood,Combined Score
19,C1=CC=C2C=CC=CC2=C1,C1=C=CC=CC=1,76.031300128,0.81932044,-5.684588913556727,-6.049739514228495
20,C1=CC=C2C=CC=CC2=C1,C1=CCC=C1,66.046950192,0.71907336,-5.646510371599426,-6.043407925997009
21,C1=CC=C2C=CC=CC2=C1,C1=CC2CC2=C1,78.046950192,0.8387747,-5.68196691283649,-6.041206371874271
22,C1=CC=C2C=CC=CC2=C1,C1=CC=CC=1,64.031300128,0.78491163,-5.653161866822561,-6.028964711585363
23,C1=CC=C2C=CC=CC2=C1,C1=c2ccccc2=1,88.031300128,0.7991003,-5.487041496868121,-5.858421170349109
24,C1=CC=C2C=CC=CC2=C1,C=c1ccccc1=C1C=C1,128.062600256,0.6396593,-5.412334056559324,-5.835948230686903
25,C1=CC=C2C=CC=CC2=C1,C#CC=c1ccccc1=C,128.062600256,0.6688925,-5.412334056559324,-5.82594967073512
26,C1=CC=C2C=CC=CC2=C1,C=CC=CC1=C=C1,90.046950192,0.7042809,-5.423526462351926,-5.82529410365785
27,C1=CC=C2C=CC=CC2=C1,C=CC=C1C#CC1,90.046950192,0.71423966,-5.423526462351926,-5.82201006654466
28,C1=CC=C2C=CC=CC2=C1,c1cc2ccccc2cc#1,126.046950192,0.7043134,-5.415434852998889,-5.817191676061785
29,C1=CC=C2C=CC=CC2=C1,c1cccc2cc-2ccc1,128.062600256,0.7081897,-5.412334056559324,-5.812810095015287
30,C1=CC=C2C=CC=CC2=C1,C=CC=C1C2=CC12,90.046950192,0.7526971,-5.423526462351926,-5.8095329368468605
31,C1=CC=C2C=CC=CC2=C1,c1cccc2ccc-2cc1,128.062600256,0.7201853,-5.412334056559324,-5.808867486181974
32,C1=CC=C2C=CC=CC2=C1,c1ccc2ccccc2c1,128.062600256,0.72132,-5.412334056559324,-5.808496179047346
33,C1=CC=C2C=CC=CC2=C1,C=C1C=C=CC=C1,90.046950192,0.7659086,-5.423526462351926,-5.805321153437742
34,C1=CC=C2C=CC=CC2=C1,c1ccccccccc1,130.07825032,0.69832146,-5.400431487903544,-5.804174814567515
35,C1=CC=C2C=CC=CC2=C1,c1ccc2cccc-2cc1,128.062600256,0.73512304,-5.412334056559324,-5.804001988831281
36,C1=CC=C2C=CC=CC2=C1,C=c1c2cccc1ccc2,128.062600256,0.76334643,-5.412334056559324,-5.7949425894649025
37,C1=CC=C2C=CC=CC2=C1,C=c1ccc2cccc1c2,128.062600256,0.77538043,-5.412334056559324,-5.791132451954603
38,C1=CC=C2C=CC=CC2=C1,C=CC=c1ccccc1=C,130.07825032,0.7385024,-5.400431487903544,-5.791005615339229
39,C1=CC=C2C=CC=CC2=C1,C=CCC1=C=CC=CC=C1,130.07825032,0.7547188,-5.400431487903544,-5.785791073188731
40,C1=CC=C2C=CC=CC2=C1,C=c1cccc2c1=CC=C2,128.062600256,0.7928878,-5.412334056559324,-5.785645099344968
41,C1=CC=C2C=CC=CC2=C1,C1=CC2=CC2C=C1,90.046950192,0.8495686,-5.423526462351926,-5.779520806109556
42,C1=CC=C2C=CC=CC2=C1,C1=Cc2ccccc2CC1,130.07825032,0.78380054,-5.400431487903544,-5.776582602605769
43,C1=CC=C2C=CC=CC2=C1,C1=CC2=CCC2=C1,90.046950192,0.8740202,-5.423526462351926,-5.772259410655149
44,C1=CC=C2C=CC=CC2=C1,C1=CC2=CC=C2C1,90.046950192,0.8790499,-5.423526462351926,-5.770781245267042
45,C1=CC=C2C=CC=CC2=C1,C1=CC2C=CC2=C1,90.046950192,0.88426316,-5.423526462351926,-5.769254651105054
46,C1=CC=C2C=CC=CC2=C1,C1=c2ccccc2=CCC1,130.07825032,0.8096076,-5.400431487903544,-5.768563363895366
47,C1=CC=C2C=CC=CC2=C1,CC1C=CC=CC=CC=C1,132.093900384,0.75525784,-5.380976407192087,-5.766163526437616
48,C1=CC=C2C=CC=CC2=C1,C1=C=Cc2ccccc2C=1,126.046950192,0.8684741,-5.415434852998889,-5.765803889196551
49,C1=CC=C2C=CC=CC2=C1,C1=C=CC=CC=CC=CC=1,128.062600256,0.8640509,-5.412334056559324,-5.76401245779109
50,C1=CC=C2C=CC=CC2=C1,C1=C=c2ccccc2=CC=1,126.046950192,0.8911673,-5.415434852998889,-5.759149954479373
51,C1=CC=C2C=CC=CC2=C1,C1=CC=CC2=CC=CCC=12,128.062600256,0.89411247,-5.412334056559324,-5.755193265143156
52,C1=CC=C2C=CC=CC2=C1,C=CC=CC=CC,94.07825032,0.587837,-5.305336075027771,-5.747150944670029
53,C1=CC=C2C=CC=CC2=C1,C1=CC=CC2=CC2CC=C1,130.07825032,0.88838655,-5.400431487903544,-5.744956139669368
54,C1=CC=C2C=CC=CC2=C1,C=C1C=CC=CC1,92.062600256,0.76588076,-5.361543667295136,-5.7433472990776675
55,C1=CC=C2C=CC=CC2=C1,C=c1ccccc1=CC,118.07825032,0.7399649,-5.3520468251770055,-5.742148257977298
56,C1=CC=C2C=CC=CC2=C1,C1=CC=CCCC=CC=C1,132.093900384,0.8339857,-5.380976407192087,-5.7416635736444945
57,C1=CC=C2C=CC=CC2=C1,C=CC=C1C=CC=CC1,118.07825032,0.75111616,-5.3520468251770055,-5.738559909350208
58,C1=CC=C2C=CC=CC2=C1,C1=CCC2C=CC=CC2=C1,130.07825032,0.9105319,-5.400431487903544,-5.738552455053279
59,C1=CC=C2C=CC=CC2=C1,CC1=CC=CC=CC=C1,118.07825032,0.7580689,-5.3520468251770055,-5.736336268669895
60,C1=CC=C2C=CC=CC2=C1,C=CC=CC=CC1=C=C1,116.062600256,0.6882294,-5.324199986276941,-5.731307101068811
61,C1=CC=C2C=CC=CC2=C1,C1=CC=CCC=C1,92.062600256,0.8062397,-5.361543667295136,-5.7307140946175235
62,C1=CC=C2C=CC=CC2=C1,C=CC=C1C2=CC=CC12,116.062600256,0.7250374,-5.324199986276941,-5.719147634325342
63,C1=CC=C2C=CC=CC2=C1,C=CC=CC1=C=CC=C1,116.062600256,0.74113977,-5.324199986276941,-5.713922065315561
64,C1=CC=C2C=CC=CC2=C1,C1=CC=CCC=CC=C1,118.07825032,0.8327798,-5.3520468251770055,-5.7130993681018865
65,C1=CC=C2C=CC=CC2=C1,C=CC=C1C#CCC=C1,116.062600256,0.74771273,-5.324199986276941,-5.711805444774942
66,C1=CC=C2C=CC=CC2=C1,CC1=c2ccccc2=C1,116.062600256,0.75615644,-5.324199986276941,-5.709099989948587
67,C1=CC=C2C=CC=CC2=C1,C=CC1=C=CC=CC=C1,116.062600256,0.7572156,-5.324199986276941,-5.708761793194132
68,C1=CC=C2C=CC=CC2=C1,C=CC=C1C=CC2C=C12,116.062600256,0.7672324,-5.324199986276941,-5.705574792442636
69,C1=CC=C2C=CC=CC2=C1,C1=Cc2ccccc2C1,116.062600256,0.77770406,-5.324199986276941,-5.702266257820444
70,C1=CC=C2C=CC=CC2=C1,C=CC=CC1C=CC=CC1=C,144.093900384,0.6126765,-5.2640212949050795,-5.6970357473625075
71,C1=CC=C2C=CC=CC2=C1,C=c1ccccc1=CC=CC,144.093900384,0.62531066,-5.2640212949050795,-5.692613768173588
72,C1=CC=C2C=CC=CC2=C1,C1=c2ccccc2=CC1,116.062600256,0.8094654,-5.324199986276941,-5.692375731287317
73,C1=CC=C2C=CC=CC2=C1,CC1=CC=C2C=CC=C12,116.062600256,0.82738614,-5.324199986276941,-5.686890166817026
74,C1=CC=C2C=CC=CC2=C1,CC1=C2C=CC=C2C=C1,116.062600256,0.8316032,-5.324199986276941,-5.685609203396158
75,C1=CC=C2C=CC=CC2=C1,C=c1cccc2c1=C=CC=C2,140.062600256,0.7179171,-5.284232928008748,-5.6815093891331685
76,C1=CC=C2C=CC=CC2=C1,C=c1cccc2c1=CC=C=C2,140.062600256,0.7294234,-5.284232928008748,-5.677751584500982
77,C1=CC=C2C=CC=CC2=C1,Cc1cccc2ccccc12,142.07825032,0.6911768,-5.269944850242025,-5.676067117488271
78,C1=CC=C2C=CC=CC2=C1,C=C=CC=c1ccccc1=C,142.07825032,0.69428885,-5.269944850242025,-5.675029490029699
79,C1=CC=C2C=CC=CC2=C1,C1=CC=CC2C=C2C=C1,116.062600256,0.88134867,-5.324199986276941,-5.670780938682871
80,C1=CC=C2C=CC=CC2=C1,C1=CC=C2C=C2CC=C1,116.062600256,0.88300395,-5.324199986276941,-5.670296352920847
81,C1=CC=C2C=CC=CC2=C1,C1=CCC2=CC=CC2=C1,116.062600256,0.8953339,-5.324199986276941,-5.666704845247583
82,C1=CC=C2C=CC=CC2=C1,Cc1ccc2ccccc2c1,142.07825032,0.72443146,-5.269944850242025,-5.665090296304113
83,C1=CC=C2C=CC=CC2=C1,C1=CC=CC=CC=CC=1,116.062600256,0.90225476,-5.324199986276941,-5.664702635822611
84,C1=CC=C2C=CC=CC2=C1,C=C=c1ccccc1=CC=C,142.07825032,0.7271818,-5.269944850242025,-5.664193306004888
85,C1=CC=C2C=CC=CC2=C1,C=CCC=c1ccccc1=C,144.093900384,0.7116221,-5.2640212949050795,-5.663365917993916
86,C1=CC=C2C=CC=CC2=C1,C1=CC2=CCC=CC2=C1,116.062600256,0.9127587,-5.324199986276941,-5.661682677088098
87,C1=CC=C2C=CC=CC2=C1,C1=CC=C2C=CC2C=C1,116.062600256,0.91981345,-5.324199986276941,-5.659667026815729
88,C1=CC=C2C=CC=CC2=C1,C1=CC2=CC=CC2C=C1,116.062600256,0.9206083,-5.324199986276941,-5.6594405291655825
89,C1=CC=C2C=CC=CC2=C1,C=CC=C=c1ccccc1=C,142.07825032,0.74253887,-5.269944850242025,-5.659215602910406
90,C1=CC=C2C=CC=CC2=C1,C=c1cccc2c1=CC=CC2,142.07825032,0.7450711,-5.269944850242025,-5.658399823939687
91,C1=CC=C2C=CC=CC2=C1,C=c1cccc2c1=CCC=C2,142.07825032,0.7595568,-5.269944850242025,-5.6537597811578575
92,C1=CC=C2C=CC=CC2=C1,C=C1C=CCc2ccccc21,142.07825032,0.7770215,-5.269944850242025,-5.648226115739233
93,C1=CC=C2C=CC=CC2=C1,C1#CCC2=CC=CC2=C1,114.046950192,0.867657,-5.294884463965428,-5.64549501818372
94,C1=CC=C2C=CC=CC2=C1,C1=CC=c2ccccc2=1,114.046950192,0.8727828,-5.294884463965428,-5.643981924473774
95,C1=CC=C2C=CC=CC2=C1,C1=CC2=C3C=CC23C=C1,114.046950192,0.8800628,-5.294884463965428,-5.641842177330982
96,C1=CC=C2C=CC=CC2=C1,C=C1C=CC=C2C=CC=CC12,142.07825032,0.80361444,-5.269944850242025,-5.639926347768194
97,C1=CC=C2C=CC=CC2=C1,C1=CC=CC2=CC=CC=12,114.046950192,0.90333426,-5.294884463965428,-5.635075709044468
98,C1=CC=C2C=CC=CC2=C1,C1=CC=C2C=CC=C2C=1,114.046950192,0.9168801,-5.294884463965428,-5.6311883239145395
99,C1=CC=C2C=CC=CC2=C1,C=CC=CCC1=C=C1,104.062600256,0.7125809,-5.18814884154661,-5.587177858041361
100,C1=CC=C2C=CC=CC2=C1,C=CC=C1C=CC1=C,104.062600256,0.7145169,-5.18814884154661,-5.586541340039805
101,C1=CC=C2C=CC=CC2=C1,C=c1ccccc1=C,104.062600256,0.73069954,-5.18814884154661,-5.581252500699595
102,C1=CC=C2C=CC=CC2=C1,CC12C=CC=CC1=C2,104.062600256,0.73284423,-5.18814884154661,-5.580555901216105
103,C1=CC=C2C=CC=CC2=C1,C=CC=C1C=C2C=C12,102.046950192,0.73490334,-5.188224038561215,-5.579963228186001
104,C1=CC=C2C=CC=CC2=C1,CC1C=CC=CC=C1,106.07825032,0.76664096,-5.198047626878768,-5.579610008861572
105,C1=CC=C2C=CC=CC2=C1,C=CCC1=C=CC=C1,104.062600256,0.738562,-5.18814884154661,-5.578703657077387
106,C1=CC=C2C=CC=CC2=C1,C=CC=C1C#CC=C1,102.046950192,0.7388722,-5.188224038561215,-5.578678599079479
107,C1=CC=C2C=CC=CC2=C1,CC12C=CC=C1C=C2,104.062600256,0.7418355,-5.18814884154661,-5.577646419690684
108,C1=CC=C2C=CC=CC2=C1,CC1=C=CC=CC=C1,104.062600256,0.755882,-5.18814884154661,-5.573136523650721
109,C1=CC=C2C=CC=CC2=C1,CC1C=C2C=CC=C21,104.062600256,0.76082575,-5.18814884154661,-5.571559474156931
110,C1=CC=C2C=CC=CC2=C1,C=CC=C1C2=CC=C12,102.046950192,0.78485125,-5.188224038561215,-5.564045718391766
111,C1=CC=C2C=CC=CC2=C1,C=C1C=C2C=CC=C12,102.046950192,0.80222464,-5.188224038561215,-5.5586355537971155
112,C1=CC=C2C=CC=CC2=C1,C1=CC=CCCC=C1,106.07825032,0.8475683,-5.198047626878768,-5.554641444351226
113,C1=CC=C2C=CC=CC2=C1,C1=c2ccccc2=C1,102.046950192,0.8223225,-5.188224038561215,-5.552457353552212
114,C1=CC=C2C=CC=CC2=C1,C1=Cc2ccccc21,102.046950192,0.82367635,-5.188224038561215,-5.552044233759274
115,C1=CC=C2C=CC=CC2=C1,C1=CC2=C3CC23C=C1,102.046950192,0.83003473,-5.188224038561215,-5.550109317978253
116,C1=CC=C2C=CC=CC2=C1,C1=CCC2C=C2C=C1,104.062600256,0.8309705,-5.18814884154661,-5.549750015424326
117,C1=CC=C2C=CC=CC2=C1,C1=CC=CC=CC=C1,104.062600256,0.8384112,-5.18814884154661,-5.547498092340067
118,C1=CC=C2C=CC=CC2=C1,C1=C=c2ccccc2=1,100.031300128,0.8848678,-5.199830406740091,-5.545381808116815
119,C1=CC=C2C=CC=CC2=C1,C1=CC2=CCC2C=C1,104.062600256,0.84779775,-5.18814884154661,-5.544673875258997
120,C1=CC=C2C=CC=CC2=C1,C1=CC2=CCCC2=C1,104.062600256,0.8614731,-5.18814884154661,-5.540592327998713
121,C1=CC=C2C=CC=CC2=C1,C1=C=C2C=CC=C2C=1,100.031300128,0.9101919,-5.199830406740091,-5.538048916891
122,C1=CC=C2C=CC=CC2=C1,C1=CC=CC2=CCC=12,102.046950192,0.8757222,-5.188224038561215,-5.536456218441357
123,C1=CC=C2C=CC=CC2=C1,C1=CC2CC=CC2=C1,104.062600256,0.9027871,-5.18814884154661,-5.528497860120371
124,C1=CC=C2C=CC=CC2=C1,C1=CCC2=CC=CC=12,102.046950192,0.9053991,-5.188224038561215,-5.527820250471462
125,C1=CC=C2C=CC=CC2=C1,C1=CC=C2C=C2C=C1,102.046950192,0.9081603,-5.188224038561215,-5.527026048382153
126,C1=CC=C2C=CC=CC2=C1,C1=CC2=CC=CC2=C1,102.046950192,0.91775787,-5.188224038561215,-5.524277350386013
127,C1=CC=C2C=CC=CC2=C1,C1=CC=C2C=CCC=12,102.046950192,0.92030495,-5.188224038561215,-5.523551037987103
