,starting_molecule,SMILES,Molecular Weight,Cosine Similarity,KDE Log-Likelihood,Combined Score
81,C1=C=CC=CC=CC=CC=1,C=CC=C=CC1=C=C1,102.046950192,0.7751417,-5.188224038561215,-5.567097744425167
82,C1=C=CC=CC=CC=CC=1,C1=CC2=CC=CC2=C1,102.046950192,0.7869197,-5.188224038561215,-5.563398262937893
83,C1=C=CC=CC=CC=CC=1,C1=C=CC=CC#CC=1,100.031300128,0.835045,-5.199830406740091,-5.560197019412897
84,C1=C=CC=CC=CC=CC=1,C=C1C=C=C=CC=C1,102.046950192,0.80132055,-5.188224038561215,-5.5589155168136255
85,C1=C=CC=CC=CC=CC=1,C1=C=C2C=C2C=CC=1,100.031300128,0.848619,-5.199830406740091,-5.5561091838625885
86,C1=C=CC=CC=CC=CC=1,C1=C=C=CC=CC=C=1,100.031300128,0.8793229,-5.199830406740091,-5.547005051210306
87,C1=C=CC=CC=CC=CC=1,C1=C=CCCC=CC=1,104.062600256,0.84748095,-5.18814884154661,-5.544768885062769
88,C1=C=CC=CC=CC=CC=1,C1=CC=CC=C2CC=12,102.046950192,0.84882545,-5.188224038561215,-5.544440916260113
89,C1=C=CC=CC=CC=CC=1,C1=CC=CC=CCC=1,104.062600256,0.84931225,-5.18814884154661,-5.544219866679743
90,C1=C=CC=CC=CC=CC=1,C1=CC=CC=CC=C1,104.062600256,0.87617016,-5.18814884154661,-5.536249265359476
91,C1=C=CC=CC=CC=CC=1,C1=CC=C=CC=CC=1,102.046950192,0.8917451,-5.188224038561215,-5.531771054943432
92,C1=C=CC=CC=CC=CC=1,C1=C=CC=CC=CC=1,102.046950192,0.8944863,-5.188224038561215,-5.530974766691555
